InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
579141,85136C,RED SHARK HELICOPTER,1,2011-11-28 13:06:00,7.95,17019.0,United Kingdom
542344,22333,RETROSPOT PARTY BAG + STICKER SET,1,2011-01-27 11:30:00,3.29,,United Kingdom
549155,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-04-06 17:08:00,3.29,,United Kingdom
550157,22979,PANTRY WASHING UP BRUSH,2,2011-04-14 15:26:00,1.45,16393.0,United Kingdom
556510,23175,REGENCY MILK JUG PINK ,8,2011-06-13 10:36:00,3.25,14911.0,EIRE
576137,23358,HOT STUFF HOT WATER BOTTLE,24,2011-11-14 10:45:00,3.75,15482.0,United Kingdom
552315,22629,SPACEBOY LUNCH BOX ,12,2011-05-08 16:10:00,1.95,12700.0,France
581378,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,6,2011-12-08 12:50:00,0.85,17673.0,United Kingdom
544658,48194,DOORMAT HEARTS,10,2011-02-22 13:18:00,6.75,13113.0,United Kingdom
544998,22814,CARD PARTY GAMES ,12,2011-02-25 11:56:00,0.42,14470.0,United Kingdom
562792,22398,MAGNETS PACK OF 4 SWALLOWS,5,2011-08-09 14:18:00,0.39,17634.0,United Kingdom
540019,21407,BROWN CHECK CAT DOORSTOP ,3,2011-01-04 12:18:00,4.25,12957.0,United Kingdom
568060,22632,HAND WARMER RED RETROSPOT,2,2011-09-23 13:11:00,2.1,14546.0,United Kingdom
537224,22863,SOAP DISH BROCANTE,1,2010-12-05 16:24:00,2.95,13174.0,United Kingdom
541849,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-01-23 13:34:00,0.55,13230.0,United Kingdom
549556,21096,SET/6 FRUIT SALAD  PAPER PLATES,10,2011-04-10 12:53:00,0.39,17372.0,United Kingdom
581473,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2011-12-08 19:57:00,2.95,12748.0,United Kingdom
542534,20931,BLUE POT PLANT CANDLE ,4,2011-01-28 13:27:00,3.75,13707.0,United Kingdom
557112,21468,BUTTERFLY CROCHET FOOD COVER,1,2011-06-16 16:31:00,7.46,,United Kingdom
557955,23061,VINTAGE EMBOSSED HEART,12,2011-06-23 18:59:00,1.25,16175.0,United Kingdom
572296,21390,FILIGRIS HEART WITH BUTTERFLY,6,2011-10-23 14:28:00,1.25,13598.0,United Kingdom
579187,22817,CARD SUKI BIRTHDAY,3,2011-11-28 15:31:00,0.42,,United Kingdom
569137,48111,DOORMAT 3 SMILEY CATS,1,2011-09-30 14:45:00,14.13,,United Kingdom
579196,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-11-28 15:54:00,1.25,14096.0,United Kingdom
536863,22562,MONSTERS STENCIL CRAFT,1,2010-12-03 11:19:00,1.25,17967.0,United Kingdom
558107,22386,JUMBO BAG PINK POLKADOT,10,2011-06-26 15:09:00,2.08,17811.0,United Kingdom
566949,22594,CHRISTMAS GINGHAM TREE,1,2011-09-15 16:32:00,1.63,,United Kingdom
555646,20718,RED RETROSPOT SHOPPER BAG,100,2011-06-06 13:32:00,1.06,14135.0,United Kingdom
548992,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-04-05 13:52:00,5.95,13089.0,United Kingdom
562955,22429,ENAMEL MEASURING JUG CREAM,1,2011-08-11 10:14:00,8.29,,United Kingdom
565460,22400,MAGNETS PACK OF 4 HOME SWEET HOME,36,2011-09-05 09:24:00,0.39,16843.0,United Kingdom
557938,22625,RED KITCHEN SCALES,1,2011-06-23 15:35:00,16.63,,United Kingdom
562031,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,2011-08-01 17:37:00,1.65,16984.0,United Kingdom
561034,20713,JUMBO BAG OWLS,1,2011-07-24 11:45:00,2.08,15506.0,United Kingdom
575145,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-11-08 15:40:00,1.65,14116.0,United Kingdom
574319,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,180,2011-11-03 19:15:00,1.0,15482.0,United Kingdom
557938,22102,MIRROR MOSAIC T-LIGHT HOLDER ,4,2011-06-23 15:35:00,3.29,,United Kingdom
554098,23254,CHILDRENS CUTLERY DOLLY GIRL ,2,2011-05-22 13:01:00,4.15,14769.0,United Kingdom
556282,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-06-10 08:24:00,0.85,15679.0,United Kingdom
536761,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2010-12-02 14:30:00,3.75,13491.0,United Kingdom
574683,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,2011-11-06 12:50:00,2.25,16372.0,United Kingdom
558105,21789,KIDS RAIN MAC PINK,2,2011-06-26 14:54:00,0.85,15644.0,United Kingdom
565315,22185,SLATE TILE NATURAL HANGING,12,2011-09-02 12:51:00,1.65,14019.0,United Kingdom
553345,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-05-16 12:53:00,0.42,16729.0,United Kingdom
550333,22926,IVORY GIANT GARDEN THERMOMETER,4,2011-04-17 14:05:00,5.95,15410.0,United Kingdom
C554517,23110,PARISIENNE KEY CABINET ,-2,2011-05-24 16:55:00,5.75,15434.0,United Kingdom
573415,21470,FLOWER VINE RAFFIA FOOD COVER,1,2011-10-30 16:17:00,3.75,13607.0,United Kingdom
562893,22467,GUMBALL COAT RACK,6,2011-08-10 12:25:00,2.55,17442.0,United Kingdom
580982,22558,CLOTHES PEGS RETROSPOT PACK 24 ,6,2011-12-06 16:21:00,1.65,17861.0,United Kingdom
553585,21519,GIN & TONIC DIET GREETING CARD ,12,2011-05-18 10:41:00,0.42,15301.0,United Kingdom
554644,22663,JUMBO BAG DOLLY GIRL DESIGN,3,2011-05-25 12:34:00,2.08,15311.0,United Kingdom
537794,22841,ROUND CAKE TIN VINTAGE GREEN,1,2010-12-08 13:01:00,7.95,16713.0,United Kingdom
569415,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,2011-10-04 10:14:00,2.46,,United Kingdom
553860,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-05-19 13:57:00,2.95,17841.0,United Kingdom
554275,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-05-23 13:17:00,1.95,14903.0,United Kingdom
542886,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1,2011-02-01 13:09:00,1.95,16515.0,United Kingdom
547565,21679,SKULLS  STICKERS,24,2011-03-24 09:21:00,0.85,13035.0,United Kingdom
580983,22650,CERAMIC PIRATE CHEST MONEY BANK,1,2011-12-06 16:26:00,3.29,,United Kingdom
573916,22563,HAPPY STENCIL CRAFT,2,2011-11-01 15:57:00,1.25,,United Kingdom
574475,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2011-11-04 12:18:00,0.85,14132.0,United Kingdom
579909,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,1,2011-12-01 08:51:00,2.95,,United Kingdom
555631,22508,DOORSTOP RETROSPOT HEART,1,2011-06-06 12:06:00,3.75,18118.0,United Kingdom
540971,22631,CIRCUS PARADE LUNCH BOX ,12,2011-01-12 14:10:00,1.95,12383.0,Belgium
552670,48138,DOORMAT UNION FLAG,1,2011-05-10 15:06:00,14.13,,United Kingdom
579089,35598D,PINK/WHITE CHRISTMAS TREE 60CM,1,2011-11-28 10:46:00,0.65,17920.0,United Kingdom
547195,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,24,2011-03-21 12:42:00,2.95,17204.0,United Kingdom
550899,22652,TRAVEL SEWING KIT,10,2011-04-21 12:07:00,1.65,13505.0,Switzerland
545474,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-03 10:55:00,1.69,16709.0,United Kingdom
541104,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-01-13 14:29:00,74.96,,United Kingdom
552139,21327,SKULLS WRITING SET ,3,2011-05-06 11:55:00,1.65,14659.0,United Kingdom
544393,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-02-18 11:56:00,1.95,16393.0,United Kingdom
570688,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-10-11 16:29:00,0.83,,United Kingdom
561025,20727,LUNCH BAG  BLACK SKULL.,2,2011-07-24 10:37:00,1.65,16241.0,United Kingdom
576198,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-11-14 12:12:00,0.83,17538.0,United Kingdom
564150,21973,SET OF 36 MUSHROOM PAPER DOILIES,12,2011-08-23 12:30:00,1.45,14936.0,Channel Islands
578088,23454,THREE MINI HANGING FRAMES,1,2011-11-22 16:47:00,4.15,16376.0,United Kingdom
559521,22435,SET OF 9 HEART SHAPED BALLOONS,2,2011-07-08 16:26:00,1.25,,Unspecified
559930,23170,REGENCY TEA PLATE ROSES ,12,2011-07-14 09:22:00,1.65,17738.0,United Kingdom
566221,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-09-09 16:13:00,5.79,,United Kingdom
544463,21937,STRAWBERRY   PICNIC BAG,1,2011-02-20 14:31:00,2.95,12988.0,United Kingdom
575152,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-11-08 16:12:00,1.25,16284.0,United Kingdom
559914,84970s,HANGING HEART ZINC T-LIGHT HOLDER,3,2011-07-13 15:13:00,2.08,,United Kingdom
575356,22111,SCOTTIE DOG HOT WATER BOTTLE,5,2011-11-09 14:58:00,4.95,13882.0,United Kingdom
549295,21915,RED  HARMONICA IN BOX ,1,2011-04-07 19:49:00,2.46,,United Kingdom
C555271,23081,GREEN METAL BOX ARMY SUPPLIES,-3,2011-06-01 16:26:00,8.25,14338.0,United Kingdom
563505,21248,DOOR HANGER  MUM + DADS ROOM,12,2011-08-17 09:45:00,1.45,17865.0,United Kingdom
542434,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-01-28 10:47:00,2.95,16755.0,United Kingdom
544467,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,2011-02-20 15:51:00,2.95,14502.0,United Kingdom
543984,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-02-15 09:35:00,2.95,15601.0,United Kingdom
548165,21218,RED SPOTTY BISCUIT TIN,1,2011-03-29 13:44:00,8.29,,United Kingdom
C539402,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2010-12-17 12:19:00,6.95,17315.0,United Kingdom
567211,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-09-19 11:02:00,0.55,14159.0,United Kingdom
575941,22809,SET OF 6 T-LIGHTS SANTA,2,2011-11-13 11:39:00,2.95,16438.0,United Kingdom
541975,21246,RED RETROSPOT BIG BOWL,12,2011-01-24 14:24:00,4.95,,Hong Kong
577078,22966,GINGERBREAD MAN COOKIE CUTTER,4,2011-11-17 15:17:00,2.46,,United Kingdom
555158,23108,SET OF 10 LED DOLLY LIGHTS,12,2011-06-01 08:38:00,5.39,14842.0,United Kingdom
576045,23129,HEART SHAPED HOLLY WREATH,4,2011-11-13 14:42:00,4.15,15022.0,United Kingdom
557275,21224,SET/4 SKULL BADGES,10,2011-06-19 11:45:00,1.25,15544.0,United Kingdom
536572,22574,HEART WOODEN CHRISTMAS DECORATION,24,2010-12-01 15:40:00,0.85,16539.0,United Kingdom
571909,16048,TEATIME ROUND PENCIL SHARPENER ,2,2011-10-19 15:08:00,0.12,15006.0,United Kingdom
557276,23162,REGENCY TEA STRAINER,1,2011-06-19 12:05:00,3.75,16931.0,United Kingdom
573130,23439,HAND WARMER RED LOVE HEART,12,2011-10-27 16:41:00,2.1,13969.0,United Kingdom
561223,22082,RIBBON REEL STRIPES DESIGN ,10,2011-07-26 09:51:00,1.65,15358.0,United Kingdom
579187,22835,HOT WATER BOTTLE I AM SO POORLY,8,2011-11-28 15:31:00,4.95,,United Kingdom
538071,90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,1,2010-12-09 14:09:00,5.09,,United Kingdom
546569,23127,FELTCRAFT GIRL NICOLE KIT,4,2011-03-15 10:53:00,4.95,14016.0,EIRE
580997,22633,HAND WARMER UNION JACK,6,2011-12-06 17:23:00,2.1,15023.0,United Kingdom
555853,82551,LAUNDRY 15C METAL SIGN,1,2011-06-07 13:44:00,1.45,14375.0,United Kingdom
580729,23551,PACK OF 12 PAISLEY PARK TISSUES ,2,2011-12-05 17:24:00,0.83,,United Kingdom
547687,22084,PAPER CHAIN KIT EMPIRE,6,2011-03-24 14:52:00,2.95,15078.0,United Kingdom
566757,20724,RED RETROSPOT CHARLOTTE BAG,6,2011-09-14 15:54:00,0.85,,United Kingdom
581439,22110,BIRD HOUSE HOT WATER BOTTLE,2,2011-12-08 16:30:00,5.79,,United Kingdom
562807,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-08-09 14:57:00,1.45,16053.0,United Kingdom
581439,23199,JUMBO BAG APPLES,1,2011-12-08 16:30:00,4.13,,United Kingdom
561112,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-07-25 11:53:00,7.95,14606.0,United Kingdom
544661,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-02-22 13:59:00,3.75,15303.0,United Kingdom
558123,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-06-27 10:16:00,6.25,15834.0,United Kingdom
548648,21900,"KEY FOB , SHED",24,2011-04-01 13:20:00,0.65,12949.0,United Kingdom
537881,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,24,2010-12-09 09:23:00,4.95,15513.0,United Kingdom
559809,22366,DOORMAT AIRMAIL ,1,2011-07-12 14:57:00,7.95,16409.0,United Kingdom
555524,23173,REGENCY TEAPOT ROSES ,1,2011-06-05 11:37:00,9.95,16923.0,United Kingdom
568346,84926F,PSYCHEDELIC TILE COASTER,2,2011-09-26 15:28:00,2.46,14096.0,United Kingdom
572552,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,2011-10-24 17:07:00,0.83,14096.0,United Kingdom
541830,82580,BATHROOM METAL SIGN,2,2011-01-21 17:09:00,1.25,,United Kingdom
558232,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-06-27 14:30:00,0.55,17841.0,United Kingdom
577535,22489,PACK OF 12 TRADITIONAL CRAYONS,3,2011-11-20 14:07:00,0.42,14071.0,United Kingdom
538211,22834,HAND WARMER BABUSHKA DESIGN,12,2010-12-10 11:47:00,2.1,17690.0,United Kingdom
572719,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,2011-10-25 15:03:00,1.65,13871.0,United Kingdom
575930,22547,MINI JIGSAW DINOSAUR ,1,2011-11-11 17:58:00,0.83,,United Kingdom
577696,22074,6 RIBBONS SHIMMERING PINKS ,1,2011-11-21 11:57:00,1.65,16406.0,United Kingdom
574034,21927,BLUE/CREAM STRIPE CUSHION COVER ,2,2011-11-02 12:45:00,1.25,17841.0,United Kingdom
552327,21936,RED RETROSPOT PICNIC BAG,5,2011-05-09 10:03:00,2.95,17007.0,United Kingdom
562560,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-08-05 17:12:00,3.75,14156.0,EIRE
558774,21905,MORE BUTTER METAL SIGN ,1,2011-07-04 10:17:00,1.63,,United Kingdom
538071,22548,HEADS AND TAILS SPORTING FUN,1,2010-12-09 14:09:00,2.51,,United Kingdom
545907,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-03-08 09:24:00,0.29,15806.0,United Kingdom
572035,22947,WOODEN ADVENT CALENDAR RED,12,2011-10-20 12:03:00,7.95,14646.0,Netherlands
549665,84997D,CHILDRENS CUTLERY POLKADOT PINK,5,2011-04-11 12:17:00,4.15,14541.0,United Kingdom
552675,22041,"RECORD FRAME 7"" SINGLE SIZE ",7,2011-05-10 15:07:00,4.96,,United Kingdom
554671,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-05-25 15:47:00,4.95,14009.0,United Kingdom
563061,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-08-11 15:25:00,0.42,13588.0,United Kingdom
574308,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-11-03 16:45:00,4.25,16409.0,United Kingdom
581402,23337,EGG FRYING PAN MINT ,4,2011-12-08 13:45:00,2.08,14653.0,United Kingdom
538184,22904,CALENDAR PAPER CUT DESIGN,6,2010-12-10 10:21:00,2.95,17880.0,United Kingdom
553406,46000M,POLYESTER FILLER PAD 45x45cm,50,2011-05-17 08:38:00,1.55,14952.0,United Kingdom
567339,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-09-19 15:01:00,4.15,14146.0,United Kingdom
572513,23534,WALL ART STOP FOR TEA ,1,2011-10-24 14:36:00,5.95,16728.0,United Kingdom
567181,22115,METAL SIGN EMPIRE TEA,12,2011-09-18 15:15:00,0.79,17750.0,United Kingdom
553404,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-05-17 08:34:00,0.42,14952.0,United Kingdom
557270,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-06-19 11:36:00,1.65,14162.0,United Kingdom
555393,22297,HEART IVORY TRELLIS SMALL,24,2011-06-02 17:00:00,1.25,14221.0,United Kingdom
571276,22077,6 RIBBONS RUSTIC CHARM,4,2011-10-16 12:30:00,1.95,14702.0,United Kingdom
541129,22318,FIVE HEART HANGING DECORATION,1,2011-01-14 10:14:00,5.79,,United Kingdom
561885,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-07-31 13:13:00,4.25,15532.0,United Kingdom
575661,22077,6 RIBBONS RUSTIC CHARM,10,2011-11-10 14:39:00,1.95,12617.0,France
581176,22029,SPACEBOY BIRTHDAY CARD,72,2011-12-07 15:19:00,0.36,14646.0,Netherlands
542919,85099B,JUMBO BAG RED RETROSPOT,100,2011-02-01 16:47:00,1.95,15971.0,United Kingdom
570231,21791,VINTAGE HEADS AND TAILS CARD GAME ,3,2011-10-09 13:44:00,1.25,16685.0,United Kingdom
568082,23439,HAND WARMER RED LOVE HEART,24,2011-09-23 14:38:00,2.1,14944.0,United Kingdom
578757,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-11-25 11:41:00,2.1,12748.0,United Kingdom
569123,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-09-30 13:09:00,4.25,12748.0,United Kingdom
578794,23695,DOILY THANK YOU CARD,12,2011-11-25 12:24:00,0.42,17232.0,United Kingdom
565450,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,2011-09-04 15:22:00,12.75,17722.0,United Kingdom
553170,85152,HAND OVER THE CHOCOLATE   SIGN ,36,2011-05-13 16:57:00,2.1,14676.0,United Kingdom
563195,23296,SET OF 6 TEA TIME BAKING CASES,2,2011-08-12 16:36:00,3.29,,United Kingdom
548894,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-04-04 16:01:00,8.29,,United Kingdom
556784,23110,PARISIENNE KEY CABINET ,2,2011-06-14 13:15:00,5.75,14461.0,United Kingdom
574683,20985,HEART CALCULATOR,2,2011-11-06 12:50:00,1.25,16372.0,United Kingdom
574521,22196,SMALL HEART MEASURING SPOONS,12,2011-11-04 13:44:00,0.85,15358.0,United Kingdom
553718,22574,HEART WOODEN CHRISTMAS DECORATION,1,2011-05-18 16:14:00,1.63,,United Kingdom
570268,84949,SILVER HANGING T-LIGHT HOLDER,72,2011-10-10 10:16:00,1.45,13098.0,United Kingdom
577768,22572,ROCKING HORSE GREEN CHRISTMAS ,1,2011-11-21 15:18:00,1.63,,United Kingdom
543987,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-02-15 09:49:00,1.25,14849.0,United Kingdom
544037,22348,TEA BAG PLATE RED RETROSPOT,24,2011-02-15 11:31:00,0.85,14961.0,United Kingdom
577768,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,13,2011-11-21 15:18:00,7.46,,United Kingdom
573576,23310,BUBBLEGUM RING ASSORTED,1,2011-10-31 14:09:00,0.83,14096.0,United Kingdom
557872,22570,FELTCRAFT CUSHION RABBIT,8,2011-06-23 12:42:00,3.75,14911.0,EIRE
565424,23171,REGENCY TEA PLATE GREEN ,12,2011-09-04 12:24:00,1.65,15215.0,United Kingdom
540646,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1,2011-01-10 14:32:00,3.36,,United Kingdom
550519,22524,CHILDRENS GARDEN GLOVES BLUE,10,2011-04-19 09:31:00,1.25,13141.0,United Kingdom
537240,22802,FAUX FUR CHOCOLATE THROW,1,2010-12-06 10:08:00,39.96,,United Kingdom
556528,21498,RED RETROSPOT WRAP ,25,2011-06-13 11:36:00,0.42,13269.0,United Kingdom
559153,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-07-06 15:10:00,1.25,13804.0,United Kingdom
554058,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2011-05-20 16:04:00,2.1,17757.0,United Kingdom
539736,21948,SET OF 6 CAKE CHOPSTICKS,1,2010-12-21 15:18:00,2.51,,United Kingdom
576176,22537,MAGIC DRAWING SLATE DINOSAUR,1,2011-11-14 11:04:00,0.42,16936.0,United Kingdom
571682,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-18 14:00:00,8.25,14179.0,United Kingdom
573264,23202,JUMBO BAG VINTAGE LEAF,10,2011-10-28 12:36:00,2.08,14415.0,United Kingdom
538508,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,2,2010-12-12 13:32:00,1.65,15998.0,United Kingdom
580891,23350,ROLL WRAP VINTAGE SPOT ,12,2011-12-06 12:28:00,1.25,17481.0,United Kingdom
564144,82616B,FRAPPUCINO SCARF KNITTING KIT,12,2011-08-23 11:53:00,1.25,13939.0,United Kingdom
568710,23395,BELLE JARDINIERE CUSHION COVER,1,2011-09-28 15:42:00,3.75,14649.0,United Kingdom
558614,84919,BLUE CUSHION COVER WITH FLOWER,1,2011-06-30 15:56:00,5.79,,United Kingdom
576318,22141,CHRISTMAS CRAFT TREE TOP ANGEL,18,2011-11-14 14:57:00,2.1,15058.0,United Kingdom
574950,22865,HAND WARMER OWL DESIGN,1,2011-11-08 09:29:00,4.13,,United Kingdom
580598,23085,ANTIQUE SILVER BAUBLE LAMP  ,2,2011-12-05 11:05:00,10.4,17526.0,United Kingdom
550196,22975,SPACEBOY CHILDRENS EGG CUP,12,2011-04-15 10:09:00,1.25,14796.0,United Kingdom
568590,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-09-28 10:29:00,0.29,13126.0,United Kingdom
580672,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2011-12-05 14:29:00,0.85,17920.0,United Kingdom
567656,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,4,2011-09-21 14:40:00,2.46,14096.0,United Kingdom
543428,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-08 11:36:00,1.45,17787.0,United Kingdom
559311,22980,PANTRY SCRUBBING BRUSH,24,2011-07-07 13:35:00,1.65,14459.0,United Kingdom
544444,21452,TOADSTOOL MONEY BOX,1,2011-02-20 10:51:00,2.95,13246.0,United Kingdom
575039,82580,BATHROOM METAL SIGN,8,2011-11-08 11:53:00,0.55,15005.0,United Kingdom
C571678,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-10-18 13:33:00,1.06,12679.0,France
580907,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-12-06 13:13:00,1.25,13507.0,United Kingdom
580720,23497,CLASSIC CHROME BICYCLE BELL ,1,2011-12-05 16:55:00,1.45,14629.0,United Kingdom
561214,23122,PARTY CHARMS 50 PIECES,1,2011-07-25 17:00:00,1.67,,United Kingdom
536544,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2010-12-01 14:32:00,8.47,,United Kingdom
C571499,82494L,WOODEN FRAME ANTIQUE WHITE ,-72,2011-10-17 15:07:00,2.55,12454.0,Spain
578811,21249,WOODLAND  HEIGHT CHART STICKERS ,12,2011-11-25 13:28:00,2.95,12438.0,Norway
545460,47559B,TEA TIME OVEN GLOVE,2,2011-03-02 17:33:00,1.25,13230.0,United Kingdom
579508,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-11-29 16:33:00,8.29,,United Kingdom
566405,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,2011-09-12 13:41:00,2.95,17919.0,United Kingdom
578703,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,3,2011-11-25 11:02:00,1.25,17385.0,United Kingdom
562528,22379,RECYCLING BAG RETROSPOT ,5,2011-08-05 13:52:00,2.1,12610.0,Italy
540146,22515,CHILDS GARDEN SPADE PINK,2,2011-01-05 10:51:00,2.1,15002.0,United Kingdom
579099,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-28 11:26:00,0.95,15714.0,United Kingdom
546884,21871,SAVE THE PLANET MUG,2,2011-03-17 18:08:00,3.29,,United Kingdom
554986,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2011-05-29 12:35:00,4.95,14451.0,United Kingdom
575899,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-11-11 15:13:00,0.83,16133.0,United Kingdom
568346,21900,"KEY FOB , SHED",2,2011-09-26 15:28:00,1.63,14096.0,United Kingdom
563928,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-08-21 15:17:00,0.55,17059.0,United Kingdom
579734,84859C,wet?,-153,2011-11-30 14:25:00,0.0,,United Kingdom
580729,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,16,2011-12-05 17:24:00,0.83,,United Kingdom
539214,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2010-12-16 12:31:00,1.25,17062.0,United Kingdom
564308,21244,BLUE POLKADOT PLATE ,24,2011-08-24 12:36:00,1.69,13901.0,United Kingdom
577162,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-11-18 10:24:00,4.25,13323.0,United Kingdom
563253,17091J,VANILLA INCENSE IN TIN,2,2011-08-15 12:04:00,0.38,15218.0,United Kingdom
580140,23291,DOLLY GIRL CHILDRENS CUP,8,2011-12-02 09:19:00,1.25,14895.0,United Kingdom
544160,22859,EASTER TIN BUNNY BOUQUET,6,2011-02-16 12:49:00,1.65,16494.0,United Kingdom
543055,22215,CAKE STAND WHITE TWO TIER LACE,2,2011-02-03 10:41:00,8.5,12502.0,Spain
568949,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-09-29 15:13:00,2.46,,United Kingdom
577051,23432,PRETTY HANGING QUILTED HEARTS,1,2011-11-17 14:02:00,0.83,14034.0,United Kingdom
545217,85131D,BEADED CRYSTAL HEART PINK ON STICK,1,2011-02-28 16:59:00,0.83,,United Kingdom
557858,23287,RED VINTAGE SPOT BEAKER,4,2011-06-23 11:51:00,0.85,14159.0,United Kingdom
570209,23539,WALL ART LOVES' SECRET ,2,2011-10-09 10:29:00,5.95,16326.0,United Kingdom
536623,21355,TOAST ITS - I LOVE YOU ,24,2010-12-02 10:39:00,1.25,15601.0,United Kingdom
570482,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2011-10-10 17:00:00,9.95,17459.0,United Kingdom
580723,23349,ROLL WRAP VINTAGE CHRISTMAS,3,2011-12-05 17:09:00,1.25,15856.0,United Kingdom
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom
554503,15056N,EDWARDIAN PARASOL NATURAL,24,2011-05-24 15:06:00,5.95,14163.0,United Kingdom
567671,21786,POLKADOT RAIN HAT ,1,2011-09-21 15:34:00,0.83,,United Kingdom
580875,23302,KNEELING MAT HOUSEWORK  DESIGN,24,2011-12-06 12:11:00,0.79,17744.0,United Kingdom
562890,22386,JUMBO BAG PINK POLKADOT,10,2011-08-10 12:11:00,2.08,14191.0,United Kingdom
536993,22470,HEART OF WICKER LARGE,2,2010-12-03 15:19:00,2.95,14396.0,United Kingdom
